timestamp_ms,label,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps
61999022,sitting,-0.0403,-0.9992,0.0098,0.8400,-3.5000,-0.0700
61999041,sitting,-0.0386,-0.9984,0.0105,0.8400,-3.5000,-0.1050
61999060,sitting,-0.0398,-0.9984,0.0102,0.9100,-3.5350,-0.0700
61999080,sitting,-0.0386,-0.9982,0.0102,0.8400,-3.5700,-0.0700
61999099,sitting,-0.0393,-0.9982,0.0112,0.8400,-3.4650,-0.0700
61999118,sitting,-0.0393,-0.9984,0.0098,0.8050,-3.4650,-0.0350
61999137,sitting,-0.0400,-0.9987,0.0102,0.8750,-3.5000,-0.0700
61999157,sitting,-0.0386,-0.9980,0.0105,0.8400,-3.5350,-0.0350
61999176,sitting,-0.0393,-0.9975,0.0105,0.8750,-3.5000,-0.0700
61999195,sitting,-0.0388,-0.9980,0.0105,0.8400,-3.5700,-0.1400
61999214,sitting,-0.0390,-0.9975,0.0100,0.8750,-3.5000,-0.0350
61999233,sitting,-0.0388,-0.9982,0.0095,0.8400,-3.4650,-0.1050
61999253,sitting,-0.0378,-0.9987,0.0100,0.8750,-3.5700,-0.0700
61999272,sitting,-0.0395,-0.9992,0.0088,0.8750,-3.5700,-0.0700
61999291,sitting,-0.0393,-0.9982,0.0098,0.8400,-3.5350,-0.1050
61999310,sitting,-0.0383,-0.9970,0.0098,0.8750,-3.5700,-0.0700
61999330,sitting,-0.0393,-0.9977,0.0090,0.9100,-3.5700,-0.1050
61999349,sitting,-0.0388,-0.9980,0.0107,0.8050,-3.5000,-0.0700
61999368,sitting,-0.0378,-0.9977,0.0110,0.8400,-3.5000,-0.1050
61999387,sitting,-0.0395,-0.9989,0.0107,0.9100,-3.5350,-0.0700
61999407,sitting,-0.0376,-0.9987,0.0107,0.8400,-3.5000,-0.0700
61999426,sitting,-0.0386,-0.9984,0.0102,0.8750,-3.4650,-0.0700
61999445,sitting,-0.0390,-0.9980,0.0098,0.8750,-3.5700,-0.1050
61999464,sitting,-0.0378,-0.9977,0.0095,0.8750,-3.5350,-0.0700
61999483,sitting,-0.0393,-0.9972,0.0105,0.8400,-3.5000,-0.0700
61999503,sitting,-0.0393,-0.9980,0.0105,0.9100,-3.5350,-0.1050
61999522,sitting,-0.0390,-0.9977,0.0105,0.8400,-3.5700,-0.1400
61999541,sitting,-0.0393,-0.9977,0.0112,0.8050,-3.5000,-0.0700
61999560,sitting,-0.0393,-0.9977,0.0093,0.8750,-3.5350,-0.0350
61999580,sitting,-0.0390,-0.9984,0.0107,0.8750,-3.5700,-0.0700
61999599,sitting,-0.0395,-0.9970,0.0100,0.8400,-3.5350,-0.1050
61999618,sitting,-0.0383,-0.9982,0.0102,0.8400,-3.5000,-0.0350
61999637,sitting,-0.0400,-0.9975,0.0110,0.8750,-3.5700,-0.0700
61999657,sitting,-0.0393,-0.9980,0.0110,0.9100,-3.5350,-0.0700
61999676,sitting,-0.0398,-0.9984,0.0107,0.8750,-3.5000,-0.0700
61999695,sitting,-0.0386,-0.9984,0.0102,0.8750,-3.5350,-0.0700
61999714,sitting,-0.0398,-0.9984,0.0107,0.8750,-3.5700,-0.0700
61999733,sitting,-0.0395,-0.9975,0.0107,0.8400,-3.5350,-0.1400
61999753,sitting,-0.0390,-0.9975,0.0110,0.8750,-3.5000,-0.0700
61999772,sitting,-0.0398,-0.9977,0.0107,0.8750,-3.5350,-0.0700
61999791,sitting,-0.0381,-0.9982,0.0105,0.8750,-3.5350,-0.0700
61999810,sitting,-0.0400,-0.9975,0.0102,0.8400,-3.5000,-0.1050
61999830,sitting,-0.0395,-0.9980,0.0110,0.8750,-3.5700,-0.0700
61999849,sitting,-0.0388,-0.9982,0.0100,0.8050,-3.5350,-0.1050
61999868,sitting,-0.0395,-0.9980,0.0107,0.8400,-3.5350,-0.0700
61999887,sitting,-0.0378,-0.9984,0.0110,0.8750,-3.5350,-0.1050
61999907,sitting,-0.0395,-0.9977,0.0107,0.8750,-3.5000,-0.1050
61999926,sitting,-0.0395,-0.9980,0.0100,0.8400,-3.5000,-0.0700
61999945,sitting,-0.0383,-0.9989,0.0112,0.8400,-3.5350,-0.0350
61999964,sitting,-0.0390,-0.9982,0.0093,0.8400,-3.5700,-0.0700
